season,player_id,first_name,last_name,player_name,position_x,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,spot_fifteen_corner_left,spot_fifteen_break_left,spot_fifteen_top_key,spot_fifteen_break_right,spot_fifteen_corner_right,spot_college_corner_left,spot_college_break_left,spot_college_top_key,spot_college_break_right,spot_college_corner_right,spot_nba_corner_left,spot_nba_break_left,spot_nba_top_key,spot_nba_break_right,spot_nba_corner_right,off_drib_fifteen_break_left,off_drib_fifteen_top_key,off_drib_fifteen_break_right,off_drib_college_break_left,off_drib_college_top_key,off_drib_college_break_right,on_move_fifteen,on_move_college,person_id,position_y
2014,203918,Rodney,Hood,Rodney Hood,SF,79.25,6' 7.25'',80.5,6' 8.5'',208.2,80.5,6' 8.5'',103.0,8' 7'',7.45,8.5,8.5,29.0,36.0,11.21,3.14,3.38,,,,,,,1-5,3-5,4-5,4-5,3-5,3-5,2-5,4-5,4-5,2-5,5-6,4-6,5-6,,,,26-33,,203918.0,Guard-Forward
2014,203928,Cory,Jefferson,Cory Jefferson,PF,79.75,6' 7.75'',81.0,6' 9'',218.4,84.5,7' 0.5'',105.0,8' 9'',5.25,8.75,9.75,33.0,37.5,12.63,3.39,3.36,,1-5,3-5,4-5,2-5,5-5,,,,,,3-5,5-5,1-5,3-5,2-5,0-6,3-6,5-6,,,,25-34,,203928.0,Forward
2014,203910,Nick,Johnson,Nick Johnson,SG,73.5,6' 1.5'',75.0,6' 3'',198.0,79.25,6' 7.25'',96.5,8' 0.5'',6.05,8.75,9.75,33.5,41.5,10.8,2.95,3.27,,,,,,,4-5,5-5,3-5,3-5,4-5,1-5,3-5,3-5,3-5,2-5,5-6,5-6,4-6,,,,,19-36,203910.0,Guard
2014,203945,Alex,Kirk,Alex Kirk,PF,81.25,6' 9.25'',82.75,6' 10.75'',252.0,87.5,7' 3.5'',109.5,9' 1.5'',13.6,9.25,10.5,28.5,31.5,11.2,3.19,3.48,,0-5,3-5,3-5,4-5,4-5,,,,,,3-5,3-5,2-5,1-5,1-5,3-6,5-6,2-6,,,,27-40,,203945.0,Center
2014,203897,Zach,LaVine,Zach LaVine,PG,76.5,6' 4.5'',77.75,6' 5.75'',180.9,80.25,6' 8.25'',100.0,8' 4'',4.7,8.25,8.75,33.5,41.5,10.42,2.8,3.19,,,,,,,1-5,3-5,3-5,4-5,2-5,3-5,3-5,2-5,2-5,4-5,4-6,5-6,5-6,,,,21-32,,203897.0,Guard
2014,203906,Devyn,Marble,Devyn Marble,SG,77.0,6' 5'',78.5,6' 6.5'',192.4,81.0,6' 9'',102.0,8' 6'',6.9,8.25,8.5,29.0,35.0,11.32,3.08,3.28,,,,,,,3-5,2-5,5-5,3-5,3-5,4-5,4-5,4-5,4-5,0-5,2-6,3-6,4-6,,,,19-39,,203906.0,Forward
2014,203949,James,McAdoo,James McAdoo,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.6,86.25,7' 2.25'',106.5,8' 10.5'',6.15,9.25,9.0,29.5,34.0,11.61,2.91,3.28,,4-5,3-5,4-5,0-5,4-5,,,,,,3-5,0-5,2-5,2-5,2-5,3-6,2-6,4-6,,,,25-48,,203949.0,Forward
2014,203909,K.J.,McDaniels,K.J. McDaniels,SF,76.5,6' 4.5'',78.0,6' 6'',195.6,83.25,6' 11.25'',102.0,8' 6'',4.45,8.75,9.75,33.0,37.0,12.71,3.2,3.1,,,,,,,3-5,4-5,3-5,3-5,4-5,2-5,3-5,2-5,0-5,1-5,4-6,3-6,4-6,,,,23-39,,203909.0,Guard-Forward
2014,203926,Doug,McDermott,Doug McDermott,SF,78.25,6' 6.25'',79.75,6' 7.75'',218.0,81.25,6' 9.25'',103.0,8' 7'',7.1,8.75,9.75,28.5,36.5,11.1,3.15,3.29,,,,,,,,,,,,,,,,,,,,,,,,,203926.0,Forward
2014,203895,Jordan,McRae,Jordan McRae,SG,75.75,6' 3.75'',77.25,6' 5.25'',179.4,84.5,7' 0.5'',104.0,8' 8'',5.2,8.75,8.5,27.5,34.5,11.07,3.15,3.39,,,,,,,4-5,4-5,3-5,4-5,4-5,2-5,2-5,3-5,4-5,4-5,3-6,4-6,4-6,,,,,28-34,203895.0,Guard
2014,203894,Shabazz,Napier,Shabazz Napier,PG,71.0,5' 11'',73.0,6' 1'',175.2,75.25,6' 3.25'',93.0,7' 9'',7.35,8.25,8.5,30.5,37.5,11.6,3.13,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203948,Johnny,O?Bryant III,Johnny O?Bryant III,PF,79.25,6' 7.25'',80.5,6' 8.5'',256.8,86.25,7' 2.25'',105.0,8' 9'',10.75,9.25,9.5,31.0,35.5,11.57,3.32,3.45,,3-5,3-5,2-5,2-5,4-5,,,,,,4-5,1-5,2-5,4-5,1-5,3-6,3-6,3-6,,,,23-36,,,
2014,203934,Lamar,Patterson,Lamar Patterson,SG,76.0,6' 4'',77.25,6' 5.25'',226.0,83.0,6' 11'',101.0,8' 5'',10.75,9.0,9.25,27.5,32.5,11.63,3.13,3.45,,,,,,,4-5,1-5,3-5,4-5,3-5,5-5,4-5,1-5,4-5,1-5,5-6,3-6,4-6,,,,23-35,,203934.0,Guard-Forward
2014,203901,Elfrid,Payton,Elfrid Payton,PG,74.5,6' 2.5'',75.75,6' 3.75'',185.4,80.0,6' 8'',98.5,8' 2.5'',5.65,8.75,9.0,31.5,35.5,11.06,2.92,3.23,,,,,,,,,,,,,,,,,,,,,,,,,203901.0,Guard
2014,203939,Dwight,Powell,Dwight Powell,PF,81.5,6' 9.5'',83.0,6' 11'',234.4,84.5,7' 0.5'',105.0,8' 9'',6.2,9.0,9.25,28.5,35.0,11.28,2.88,3.2,,4-5,5-5,4-5,4-5,3-5,,,,,,3-5,1-5,4-5,1-5,4-5,5-6,3-6,4-6,,,,24-37,,,
2014,203944,Julius,Randle,Julius Randle,PF,79.75,6' 7.75'',81.0,6' 9'',249.7,84.0,7' 0'',105.5,8' 9.5'',9.4,8.75,8.25,29.0,35.5,11.45,3.14,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203922,Glenn,Robinson III,Glenn Robinson III,SF,77.5,6' 5.5'',78.75,6' 6.75'',211.4,82.0,6' 10'',100.5,8' 4.5'',5.05,9.0,9.5,36.5,41.5,11.22,3.04,3.15,,,,,,,4-5,3-5,3-5,4-5,4-5,2-5,2-5,3-5,3-5,3-5,6-6,5-6,5-6,,,,25-39,,203922.0,Forward
2014,203941,LaQuinton,Ross,LaQuinton Ross,SF,78.5,6' 6.5'',79.5,6' 7.5'',238.7,85.75,7' 1.75'',106.0,8' 10'',16.3,8.75,9.75,25.0,31.0,11.97,3.52,3.44,,,,,,,2-5,3-5,2-5,3-5,3-5,3-5,4-5,3-5,3-5,3-5,5-6,4-6,5-6,,,,,26-34,,
2014,203935,Marcus,Smart,Marcus Smart,PG,74.0,6' 2'',75.25,6' 3.25'',227.2,81.25,6' 9.25'',99.0,8' 3'',10.55,9.0,8.75,33.0,36.0,10.82,2.96,3.26,,,,,,,,,,,,,,,,,,,,,,,,,203935.0,Guard
2014,203893,Russ,Smith,Russ Smith,PG,71.5,5' 11.5'',72.75,6' 0.75'',160.0,75.5,6' 3.5'',95.0,7' 11'',3.5,8.25,8.5,29.5,34.0,11.57,3.01,3.27,,,,,,,3-5,4-5,3-5,3-5,2-5,5-5,3-5,1-5,1-5,3-5,4-6,5-6,3-6,,,,25-36,,203893.0,Guard
2014,203917,Nik,Stauskas,Nik Stauskas,SG,77.25,6' 5.25'',78.5,6' 6.5'',206.9,79.75,6' 7.75'',102.0,8' 6'',12.05,8.5,8.5,29.0,35.5,10.79,2.92,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203950,Jarnell,Stokes,Jarnell Stokes,PF,79.0,6' 7'',80.5,6' 8.5'',262.8,85.25,7' 1.25'',103.5,8' 7.5'',8.2,9.75,10.5,31.0,36.0,11.92,3.2,3.26,,5-5,4-5,5-5,4-5,2-5,,,,,,3-5,1-5,0-5,2-5,3-5,4-6,5-6,3-6,,,,21-36,,203950.0,Forward-Center
2014,203904,Xavier,Thames,Xavier Thames,PG,74.25,6' 2.25'',75.5,6' 3.5'',187.0,76.0,6' 4'',96.0,8' 0'',6.4,8.25,9.0,29.0,32.5,11.48,3.02,3.48,,,,,,,3-5,4-5,5-5,3-5,4-5,4-5,4-5,2-5,3-5,3-5,5-6,4-6,5-6,,,,22-26,,,
2014,203943,Noah,Vonleh,Noah Vonleh,PF,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',7.3,9.75,11.75,31.0,37.0,11.45,3.29,3.28,,,,,,,,,,,,,,,,,,,,,,,,,203943.0,Forward
2014,203933,T.J.,Warren,T.J. Warren,SF,79.0,6' 7'',80.25,6' 8.25'',220.2,82.25,6' 10.25'',104.0,8' 8'',7.95,8.75,9.0,27.0,35.5,11.1,3.04,3.26,,,,,,,,,,,,,,,,,,,,,,,,,203933.0,Forward
2014,203912,C.J.,Wilcox,C.J. Wilcox,SG,75.5,6' 3.5'',77.0,6' 5'',201.0,81.75,6' 9.75'',100.5,8' 4.5'',6.5,8.75,9.0,31.0,37.5,11.3,2.92,3.22,,,,,,,5-5,4-5,4-5,4-5,4-5,4-5,4-5,3-5,4-5,2-5,3-6,4-6,2-6,,,,23-34,,203912.0,Guard
2014,203899,Kendall,Williams,Kendall Williams,PG,74.25,6' 2.25'',75.75,6' 3.75'',183.0,77.5,6' 5.5'',99.0,8' 3'',7.2,8.0,7.75,27.0,33.0,10.83,2.85,3.27,,,,,,,2-5,2-5,2-5,4-5,2-5,2-5,3-5,1-5,2-5,3-5,3-6,2-6,6-6,,,,14-31,,,
2014,203942,Patric,Young,Patric Young,PF,80.5,6' 8.5'',82.0,6' 10'',246.8,85.75,7' 1.75'',103.5,8' 7.5'',5.45,9.25,9.5,32.0,37.5,11.18,3.06,3.43,,4-5,4-5,3-5,3-5,1-5,,,,,,1-5,2-5,1-5,1-5,2-5,3-6,4-6,1-6,,,,14-35,,,
2014,203923,James,Young,James Young,SG,77.25,6' 5.25'',78.75,6' 6.75'',213.3,84.0,7' 0'',104.0,8' 8'',5.1,9.0,9.5,28.0,35.5,11.32,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626147,Justin,Anderson,Justin Anderson,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',230.6,83.75,6' 11.75'',101.0,8' 5'',5.0,8.5,9.5,38.0,43.0,11.13,2.88,3.22,12.0,,,,,,5-5,2-5,1-5,4-5,4-5,3-5,3-5,3-5,0-5,0-5,7-8,6-8,6-8,,,,32-48,,1626147.0,Forward-Guard
2015,1626165,Brandon,Ashley,Brandon Ashley,PF,79.25,6' 7.25'',80.5,6' 8.5'',228.0,87.75,7' 3.75'',105.0,8' 9'',8.8,9.0,9.5,31.5,35.5,11.21,3.35,3.58,9.0,,,,,,4-5,4-5,3-5,3-5,3-5,3-5,2-5,2-5,2-5,2-5,,,,4-8,6-8,5-8,,30-48,,
2015,1626207,Ryan,Boatright,Ryan Boatright,PG,70.0,5' 10'',71.0,5' 11'',169.6,72.5,6' 0.5'',92.5,7' 8.5'',6.6,7.5,8.75,32.0,41.0,10.71,3.05,3.26,10.0,,,,,,3-5,3-5,4-5,5-5,4-5,3-5,3-5,5-5,4-5,2-5,7-8,5-8,6-8,,,,22-29,,,
2015,1626164,Devin,Booker,Devin Booker,SG,76.5,6' 4.5'',77.75,6' 5.75'',205.8,80.25,6' 8.25'',102.5,8' 6.5'',8.3,8.75,9.0,27.5,34.5,10.27,2.75,3.28,8.0,,,,,,,,,,,,,,,,,,,,,,,,1626164.0,Guard
2015,1626148,Anthony,Brown,Anthony Brown,SF-SG,77.75,6' 5.75'',79.25,6' 7.25'',211.0,83.0,6' 11'',104.5,8' 8.5'',6.1,8.5,9.0,27.5,34.5,10.94,3.29,3.18,4.0,,,,,,4-5,5-5,3-5,5-5,4-5,4-5,4-5,4-5,4-5,5-5,5-8,6-8,6-8,,,,30-44,,1626148.0,Forward-Guard
2015,1626176,Rakeem,Christmas,Rakeem Christmas,PF-C,80.25,6' 8.25'',81.75,6' 9.75'',242.6,89.25,7' 5.25'',110.5,9' 2.5'',9.6,9.25,9.0,29.0,32.0,11.6,3.3,3.47,9.0,,,,,,2-5,4-5,3-5,4-5,3-5,3-5,1-5,1-5,1-5,3-5,,,,5-8,3-8,2-8,,27-44,1626176.0,Forward
2015,1626192,Pat,Connaughton,Pat Connaughton,SG,76.0,6' 4'',77.25,6' 5.25'',215.0,80.0,6' 8'',96.0,8' 0'',10.2,8.5,9.25,37.5,44.0,10.58,3.08,3.2,13.0,,,,,,5-5,3-5,5-5,2-5,4-5,4-5,5-5,3-5,2-5,3-5,6-8,2-8,4-8,,,,,15-32,1626192.0,Guard
2015,1626188,Quinn,Cook,Quinn Cook,PG,72.25,6' 0.25'',74.0,6' 2'',179.0,76.0,6' 4'',96.5,8' 0.5'',6.7,7.5,8.75,24.5,31.0,11.44,3.41,3.38,14.0,,,,,,5-5,5-5,5-5,5-5,5-5,2-5,3-5,5-5,4-5,3-5,5-8,4-8,6-8,,,,,34-49,1626188.0,Guard
2015,1626183,Branden,Dawson,Branden Dawson,PF,77.5,6' 5.5'',78.75,6' 6.75'',230.2,83.0,6' 11'',105.0,8' 9'',5.8,9.0,8.75,28.5,34.5,12.22,3.53,3.2,12.0,,,,,,2-5,3-5,2-5,2-5,1-5,2-5,4-5,2-5,2-5,3-5,,,,5-8,3-8,4-8,,25-47,,
2015,1626155,Sam,Dekker,Sam Dekker,SF,79.75,6' 7.75'',81.0,6' 9'',218.6,83.5,6' 11.5'',106.0,8' 10'',7.5,8.5,9.25,25.5,34.5,10.64,2.96,3.28,5.0,,,,,,,,,,,,,,,,,,,,,,,,1626155.0,Forward
2015,1626187,Michael,Frazier II,Michael Frazier II,SG,75.75,6' 3.75'',76.25,6' 4.25'',199.4,80.0,6' 8'',101.5,8' 5.5'',7.4,8.25,9.25,27.0,35.0,10.66,3.02,3.32,10.0,,,,,,5-5,2-5,5-5,3-5,5-5,4-5,3-5,4-5,2-5,4-5,,,,4-8,5-8,6-8,,34-47,1626187.0,Guard
2015,1626203,Treveon,Graham,Treveon Graham,SF,76.0,6' 4'',77.75,6' 5.75'',219.4,82.5,6' 10.5'',103.0,8' 7'',5.5,8.5,8.25,28.5,31.5,11.64,3.15,3.3,11.0,,,,,,2-5,4-5,3-5,4-5,1-5,3-5,3-5,3-5,4-5,5-5,4-8,6-8,2-8,,,,,32-41,1626203.0,Guard-Forward
2015,1626152,Olivier,Hanlan,Olivier Hanlan,PG-SG,75.25,6' 3.25'',76.25,6' 4.25'',185.8,78.0,6' 6'',100.0,8' 4'',4.3,8.0,8.75,28.0,34.0,11.41,3.12,3.25,19.0,,,,,,4-5,4-5,4-5,4-5,5-5,3-5,4-5,2-5,3-5,3-5,8-8,5-8,7-8,,,,,31-46,,
2015,1626150,Andrew,Harrison,Andrew Harrison,PG,76.5,6' 4.5'',77.5,6' 5.5'',213.2,81.0,6' 9'',100.0,8' 4'',5.9,8.25,9.25,26.5,33.0,11.2,,3.34,,,,,,,3-5,4-5,4-5,2-5,2-5,2-5,1-5,3-5,1-5,1-5,6-8,5-8,4-8,,,,,24-39,1626150.0,Guard
2015,1626151,Aaron,Harrison,Aaron Harrison,SG,76.5,6' 4.5'',78.0,6' 6'',209.2,80.25,6' 8.25'',100.5,8' 4.5'',6.0,8.75,10.0,28.5,34.5,11.32,,3.27,1.0,,,,,,5-5,2-5,3-5,3-5,3-5,0-5,1-5,1-5,3-5,3-5,2-8,5-8,4-8,,,,,21-41,1626151.0,Guard
2015,1626227,Tyler,Harvey,Tyler Harvey,SG,74.75,6' 2.75'',76.0,6' 4'',181.4,77.5,6' 5.5'',98.5,8' 2.5'',9.2,7.75,8.75,26.0,28.5,10.56,2.93,3.44,1.0,,,,,,5-5,5-5,3-5,4-5,3-5,1-5,4-5,2-5,3-5,3-5,4-8,6-8,6-8,,,,,26-45,,
2015,1626186,Corey,Hawkins,Corey Hawkins,SG-PG,72.75,6' 0.75'',73.75,6' 1.75'',191.8,80.0,6' 8'',99.5,8' 3.5'',5.5,8.75,9.0,28.5,34.0,10.81,,3.51,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,SF,77.5,6' 5.5'',79.0,6' 7'',210.8,86.0,7' 2'',104.0,8' 8'',5.0,8.75,9.75,32.0,38.0,10.41,3.19,3.12,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626158,Richaun,Holmes,Richaun Holmes,PF,80.25,6' 8.25'',81.5,6' 9.5'',242.8,85.5,7' 1.5'',108.0,9' 0'',8.8,8.5,8.5,32.5,36.0,11.24,3.31,3.32,15.0,,,,,,5-5,2-5,2-5,2-5,3-5,1-5,1-5,1-5,3-5,2-5,6-8,5-8,1-8,,,,,28-47,1626158.0,Forward
2015,1626182,Jonathan,Holmes,Jonathan Holmes,PF-SF,80.25,6' 8.25'',81.25,6' 9.25'',242.2,83.5,6' 11.5'',107.5,8' 11.5'',7.2,8.25,9.5,25.5,31.0,10.95,3.12,3.51,,,,,,,4-5,4-5,5-5,5-5,4-5,3-5,4-5,4-5,3-5,3-5,5-8,7-8,4-8,,,,,,,
2015,1626154,R.J.,Hunter,R.J. Hunter,SG,76.5,6' 4.5'',78.0,6' 6'',185.0,82.5,6' 10.5'',104.0,8' 8'',6.0,8.5,8.25,27.5,33.5,10.87,2.91,3.26,1.0,,,,,,,,,,,,,,,,,,,,,,,,1626154.0,Guard
2015,1626205,Vince,Hunter,Vince Hunter,PF,78.75,6' 6.75'',79.5,6' 7.5'',208.4,83.0,6' 11'',104.5,8' 8.5'',4.6,9.0,8.75,33.5,37.5,11.19,3.06,3.26,13.0,,,,,,1-5,0-5,4-5,3-5,2-5,0-5,2-5,1-5,2-5,4-5,,,,5-8,1-8,6-8,4-13,,1626205.0,Forward
2015,1626177,Dakari,Johnson,Dakari Johnson,C,83.0,6' 11'',83.75,6' 11.75'',264.6,86.0,7' 2'',112.0,9' 4'',14.9,9.25,10.5,22.5,25.0,11.76,2.94,3.62,4.0,,,,,,,,,,,,,,,,,,,,,,,,1626177.0,Center
2015,1626145,Tyus,Jones,Tyus Jones,PG,72.5,6' 0.5'',74.0,6' 2'',184.6,77.0,6' 5'',97.0,8' 1'',6.5,8.25,8.75,26.5,32.5,11.84,2.95,3.32,2.0,,,,,,,,,,,,,,,,,,,,,,,,1626145.0,Guard
2015,1626185,Jarell,Martin,Jarell Martin,PF,80.0,6' 8'',81.25,6' 9.25'',238.6,81.0,6' 9'',106.5,8' 10.5'',10.1,8.25,9.5,28.5,35.0,11.2,2.97,3.27,19.0,,,,,,,,,,,,,,,,,,,,,,,,1626185.0,Forward
2015,204456,TJ,McConnell,TJ McConnell,PG,72.5,6' 0.5'',74.0,6' 2'',187.8,74.0,6' 2'',96.5,8' 0.5'',7.3,7.5,7.0,26.0,31.5,10.95,3.09,3.3,7.0,,,,,,4-5,4-5,3-5,4-5,2-5,2-5,3-5,2-5,5-5,1-5,5-8,5-8,4-8,,,,,36-47,204456.0,Guard
2015,1626175,Jordan,Mickey,Jordan Mickey,PF,79.0,6' 7'',80.25,6' 8.25'',238.0,87.25,7' 3.25'',106.0,8' 10'',7.2,8.75,9.5,33.0,37.5,11.72,3.13,3.28,9.0,,,,,,3-5,2-5,3-5,5-5,1-5,2-5,1-5,3-5,3-5,2-5,,,,6-8,6-8,7-8,,28-47,1626175.0,Center-Forward
2015,2006,Larry,Nance,Larry Nance,PF,79.5,6' 7.5'',80.5,6' 8.5'',226.6,85.5,7' 1.5'',108.0,9' 0'',6.4,9.0,9.75,29.0,37.5,10.93,3.01,3.25,10.0,,,,,,4-5,1-5,2-5,4-5,3-5,5-5,3-5,2-5,3-5,3-5,7-8,5-8,6-8,,,,,29-44,,
2015,1626162,Kelly,Oubre,Kelly Oubre,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',202.8,86.25,7' 2.25'',102.5,8' 6.5'',5.7,9.0,8.75,34.5,37.0,11.09,3.12,3.32,7.0,,,,,,,,,,,,,,,,,,,,,,,,1626162.0,Forward-Guard
2015,1626166,Cameron,Payne,Cameron Payne,PG,72.75,6' 0.75'',73.5,6' 1.5'',182.8,79.25,6' 7.25'',97.5,8' 1.5'',6.3,8.5,8.25,29.75,35.5,10.9,2.93,3.28,0.0,,,,,,5-5,3-5,3-5,4-5,4-5,3-5,4-5,1-5,3-5,3-5,1-8,5-8,6-8,,,,25-42,,1626166.0,Guard
2015,1626189,Terran,Petteway,Terran Petteway,SG,76.75,6' 4.75'',78.0,6' 6'',209.2,83.25,6' 11.25'',104.5,8' 8.5'',4.9,8.25,8.25,25.0,31.0,10.91,3.1,3.32,15.0,,,,,,3-5,3-5,4-5,2-5,1-5,5-5,4-5,3-5,3-5,3-5,7-8,7-8,6-8,,,,,31-46,,
2015,1626171,Bobby,Portis,Bobby Portis,PF,81.5,6' 9.5'',82.5,6' 10.5'',246.2,86.0,7' 2'',108.5,9' 0.5'',8.9,9.5,9.25,25.0,31.5,11.78,3.28,3.56,5.0,,,,,,,,,,,,,,,,,,,,,,,,1626171.0,Forward
2015,1626181,Norman,Powell,Norman Powell,SG,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',6.4,9.25,9.0,32.5,40.5,10.69,3.2,3.2,5.0,,,,,,4-5,2-5,5-5,1-5,4-5,3-5,2-5,2-5,1-5,3-5,8-8,6-8,5-8,,,,,26-42,1626181.0,Guard
2015,1626180,Michael,Qualls,Michael Qualls,SG-SF,76.0,6' 4'',77.0,6' 5'',201.4,84.25,7' 0.25'',104.5,8' 8.5'',4.0,9.0,10.25,34.0,39.5,11.88,,3.18,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626184,Chasson,Randle,Chasson Randle,PG,72.25,6' 0.25'',73.5,6' 1.5'',178.8,79.0,6' 7'',96.5,8' 0.5'',4.5,8.5,9.5,33.5,39.5,10.63,2.81,3.2,6.0,,,,,,2-5,3-5,3-5,4-5,2-5,1-5,4-5,2-5,4-5,4-5,7-8,6-8,4-8,,,,,31-45,,
2015,1626179,Terry,Rozier,Terry Rozier,PG-SG,72.5,6' 0.5'',74.25,6' 2.25'',190.2,80.25,6' 8.25'',98.5,8' 2.5'',5.6,8.25,8.5,33.0,38.0,10.84,2.84,3.15,7.0,,,,,,4-5,4-5,4-5,4-5,3-5,5-5,5-5,5-5,3-5,4-5,5-8,5-8,6-8,,,,38-47,,1626179.0,Guard
2015,1626208,Keifer,Sykes,Keifer Sykes,PG,70.5,5' 10.5'',71.75,5' 11.75'',167.2,74.0,6' 2'',93.0,7' 9'',5.0,8.5,9.5,34.0,43.0,10.47,3.15,3.13,8.0,,,,,,4-5,3-5,5-5,3-5,2-5,4-5,1-5,3-5,1-5,1-5,4-8,4-8,5-8,,,,,33-44,1626208.0,Guard
2015,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3.0,,,,,,3-5,2-5,2-5,2-5,2-5,3-5,4-5,3-5,2-5,1-5,2-8,6-8,5-8,,,,,28-45,,
2015,1626160,J.P.,Tokoto,J.P. Tokoto,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',195.8,82.0,6' 10'',100.5,8' 4.5'',4.1,8.0,8.75,34.5,40.0,10.97,3.2,3.27,12.0,,,,,,1-5,4-5,1-5,3-5,4-5,3-5,1-5,1-5,2-5,2-5,5-8,4-8,5-8,,,,,28-47,,
2015,1626173,Rashad,Vaughn,Rashad Vaughn,SG,75.75,6' 3.75'',77.0,6' 5'',198.6,79.0,6' 7'',101.0,8' 5'',6.2,8.0,8.5,28.0,34.0,11.4,3.1,3.21,5.0,,,,,,3-5,3-5,4-5,2-5,4-5,,,,,,5-6,4-6,8-8,,,,28-40,,1626173.0,Guard
2015,1626217,Chris,Walker,Chris Walker,PF,80.75,6' 8.75'',81.25,6' 9.25'',208.0,86.75,7' 2.75'',108.0,9' 0'',5.1,9.0,9.0,30.5,37.0,11.25,3.41,3.35,6.0,,,,,,3-5,2-5,1-5,3-5,2-5,5-5,2-5,2-5,0-5,1-5,,,,2-8,5-8,5-8,3-14,,,
2015,1627361,Dez,Wells,Dez Wells,SG,75.0,6' 3'',76.0,6' 4'',208.8,81.5,6' 9.5'',100.5,8' 4.5'',8.1,8.75,9.75,31.5,39.0,10.56,3.05,3.2,15.0,,,,,,3-5,4-5,3-5,3-5,2-5,3-5,0-5,2-5,2-5,2-5,4-8,7-8,4-8,,,,,29-46,,
2015,1626210,Alan,Williams,Alan Williams,PF,79.25,6' 7.25'',80.25,6' 8.25'',261.4,85.75,7' 1.75'',106.5,8' 10.5'',12.0,8.5,9.5,25.5,28.5,12.26,3.54,3.5,8.0,,,,,,2-5,3-5,2-5,3-5,3-5,0-5,0-5,0-5,0-5,1-5,,,,7-8,3-8,2-8,5-12,,1626210.0,Forward-Center
2015,1626153,Delon,Wright,Delon Wright,PG,76.25,6' 4.25'',77.5,6' 5.5'',181.4,79.5,6' 7.5'',101.5,8' 5.5'',6.6,8.0,8.5,29.5,31.0,11.16,3.5,3.29,4.0,,,,,,,,,,,,,,,,,,,,,,,,1626153.0,Guard
2017,1628389,Edrice,Adebayo,Edrice Adebayo,PF-C,80.75,6' 8.75'',75.75,6' 9.75'',242.6,86.75,7' 2.75'',108.0,9' 0'',5.2,9.5,8.75,33.5,38.5,11.94,3.24,3.24,12.0,,,,,,,,,,,,,,,,,,,,,,,,1628389.0,Center-Forward
2017,1628959,Rawle,Alkins,Rawle Alkins,SG-SF,74.5,6' 2.5'',75.75,6' 3.75'',222.6,80.75,6' 8.75'',99.0,8' 3'',11.0,8.75,10.0,31.5,40.5,11.99,3.18,3.3,7.0,,,,,,4-5,5-5,2-5,1-5,2-5,3-5,3-5,4-5,4-5,3-5,2-6,5-6,3-6,,,,25-39,,1628959.0,Guard
2017,1628386,Jarrett,Allen,Jarrett Allen,C,81.0,6' 9'',82.25,6' 10.25'',233.6,89.25,7' 5.25'',109.5,9' 1.5'',7.4,9.5,10.5,31.5,35.5,11.82,3.0,3.21,4.0,,,,,,,,,,,,,,,,,,,,,,,,1628386.0,Center
2017,1628443,Kadeem,Allen,Kadeem Allen,PG,73.0,6' 1'',74.25,6' 2.25'',192.4,81.25,6' 9.25'',99.5,8' 3.5'',6.4,8.5,8.75,33.0,35.5,11.24,2.98,3.15,7.0,,,,,,3-5,3-5,3-5,2-5,4-5,3-5,4-5,3-5,2-5,2-5,3-6,5-6,4-6,,,,25-35,,1628443.0,Guard
2017,1628387,Ike,Anigbogu,Ike Anigbogu,C,80.5,6' 8.5'',81.75,6' 9.75'',252.2,90.25,7' 6.25'',110.5,9' 2.5'',5.4,9.5,10.0,29.5,32.5,12.52,3.48,3.44,11.0,,,,,,,,,,,,,,,,,,,,,,,,1628387.0,Center
2017,1628503,Jamel,Artis,Jamel Artis,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',213.2,82.0,6' 10'',105.0,8' 9'',11.9,9.25,9.75,23.5,31.0,11.62,3.08,3.44,5.0,3-5,2-5,3-5,3-5,3-5,,,,,,2-5,0-5,3-5,4-5,4-5,3-6,4-6,5-6,,,,19-36,,1628503.0,Guard
